gauge_id,subdataset,country,gauge_lat,gauge_lon,area
hysets_02269500,hysets,United States of America,27.72058526,-81.4775744,161.89872307866648
hysets_02269520,hysets,United States of America,27.708641,-81.4464626,307.7437365424449
hysets_02271500,hysets,United States of America,27.3742078,-81.3934062,308.2903526036379
hysets_02272500,hysets,United States of America,27.36476398,-81.0517323,7115.922267674586
hysets_02274005,hysets,United States of America,27.37754217,-80.8453388,23.227248117771776
hysets_02274010,hysets,United States of America,27.3653202,-80.8725617,134.92852920515548
hysets_02274490,hysets,United States of America,27.3047665,-80.8189493,86.3383452164024
hysets_02275625,hysets,United States of America,27.20560294,-80.7428363,60.53625179654442
hysets_02293986,hysets,United States of America,27.92335788,-81.7075792,427.2691885403146
hysets_02293987,hysets,United States of America,27.92474686,-81.7267463,431.07347507541897
hysets_02294217,hysets,United States of America,28.04418733,-81.876192,151.06326774542603
hysets_02294330,hysets,United States of America,28.00002249,-81.8120249,49.4498038980356
hysets_02294650,hysets,United States of America,27.90224784,-81.8173036,1032.497484239384
hysets_02294655,hysets,United States of America,27.88305556,-81.8044444,1048.9495042711867
hysets_02294775,hysets,United States of America,27.86333333,-81.8075,1057.3443760238963
hysets_02294898,hysets,United States of America,27.7514193,-81.7820266,1248.448322562492
hysets_02295420,hysets,United States of America,27.62059006,-81.8256384,316.12345385725223
hysets_02295435,hysets,United States of America,27.59253537,-81.8220272,13.81945892441448
hysets_02295755,hysets,United States of America,27.48198348,-81.8803615,10.11766085456422
hysets_02296057,hysets,United States of America,27.51809267,-81.66591258,41.62559937267979
hysets_02296222,hysets,United States of America,27.4780935,-81.5567431,120.15071038275111
hysets_02296260,hysets,United States of America,27.45948376,-81.6784128,497.3366793406258
hysets_02296500,hysets,United States of America,27.37504297,-81.7964708,887.9122706649515
hysets_02297100,hysets,United States of America,27.16671794,-81.8795282,351.09186290536354
hysets_02297153,hysets,United States of America,27.4908723,-82.0286976,32.748810304708435
hysets_02297155,hysets,United States of America,27.4872613,-82.0234197,93.5885002946014
hysets_02297272,hysets,United States of America,27.26088118,-81.98119669,40.1422242672954
hysets_02297290,hysets,United States of America,27.23643776,-81.9964749,69.38663873586003
hysets_02297310,hysets,United States of America,27.19949477,-81.9884193,529.511305393067
hysets_02297635,hysets,United States of America,26.975,-81.8875,236.6239514650996
hysets_02298123,hysets,United States of America,27.05199986,-81.7845267,541.4610001773431
hysets_02298170,hysets,United States of America,26.99027778,-81.8947222,615.6067817397306
hysets_02298202,hysets,United States of America,26.98478094,-81.9356414,887.8820789129906
hysets_02298488,hysets,United States of America,27.4292084,-82.1386997,69.64042244115387
hysets_02298495,hysets,United States of America,27.38448789,-82.1298107,11.460324132188472
hysets_02298530,hysets,United States of America,27.4097648,-82.1750893,15.01056562796792
hysets_02298608,hysets,United States of America,27.3436562,-82.1567556,312.46419361950325
hysets_02298830,hysets,United States of America,27.240605,-82.3137035,575.9188025862835
hysets_02299410,hysets,United States of America,27.1933843,-82.1442558,95.29070883374472
hysets_02299450,hysets,United States of America,27.12116517,-82.1934239,196.74583279481607
hysets_02299455,hysets,United States of America,27.1086657,-82.2053687,200.3013355695257
hysets_02299470,hysets,United States of America,27.07116727,-82.2178692,221.35124734295687
hysets_02299472,hysets,United States of America,27.06933333,-82.2203333,221.6833450884885
hysets_02299681,hysets,United States of America,26.98505987,-82.3523173,4.841494070871272
hysets_02299737,hysets,United States of America,27.1964404,-82.4625963,41.23588129530312
hysets_02299861,hysets,United States of America,27.3678222,-82.5442639,13.644751271711945
hysets_02299950,hysets,United States of America,27.47365137,-82.211201,174.1068652479772
hysets_02300000,hysets,United States of America,27.47531814,-82.3012029,243.78264522742384
hysets_02300018,hysets,United States of America,27.55337054,-82.3895379,123.78148946425397
hysets_02300032,hysets,United States of America,27.4225425,-82.4164832,76.52976229913263
hysets_02300034,hysets,United States of America,27.421987,-82.4320391,6.637205844468354
hysets_023000355,hysets,United States of America,27.388655,-82.4595399,27.20727440379764
hysets_02300038,hysets,United States of America,27.42365367,-82.490096,10.383657180720798
hysets_02300056,hysets,United States of America,27.44531935,-82.5156519,19.848735515488634
hysets_02300062,hysets,United States of America,27.47920677,-82.52981869,6.988541737248177
hysets_02300075,hysets,United States of America,27.57991667,-82.51338889,35.28607793905422
hysets_02300092,hysets,United States of America,27.6991985,-82.1206436,15.774052497823469
hysets_02300130,hysets,United States of America,27.70475349,-82.25647939,17.988084503709363
hysets_02300210,hysets,United States of America,27.60197978,-82.2112009,56.378516875311135
hysets_02300300,hysets,United States of America,27.6494778,-82.294258,98.8888787191581
hysets_02300430,hysets,United States of America,27.6905871,-82.3378699,9.434761221554751
hysets_02300500,hysets,United States of America,27.67114344,-82.3525925,405.5901330805445
hysets_02300530,hysets,United States of America,27.70780854,-82.3637038,21.03094312086983
hysets_02300700,hysets,United States of America,27.79197208,-82.3520369,80.7037797478703
hysets_02301000,hysets,United States of America,27.8839148,-82.10008689,347.31133830642494
hysets_02301300,hysets,United States of America,27.79669525,-82.1175877,281.61069510594643
hysets_02301350,hysets,United States of America,27.93780175,-82.1561993,21.723758556907114
hysets_02301500,hysets,United States of America,27.872248,-82.2112008,872.9194594871017
hysets_02301695,hysets,United States of America,27.8936357,-82.29842488,15.878660547472744
hysets_02301719,hysets,United States of America,27.85696987,-82.3575926,1078.3457157817238
hysets_02301738,hysets,United States of America,27.88002457,-82.3706484,7.614561395500547
hysets_02301750,hysets,United States of America,27.9258564,-82.3642595,39.17471333379088
hysets_02301800,hysets,United States of America,27.9666883,-82.3684263,83.03944335205705
hysets_02301802,hysets,United States of America,27.9561331,-82.3706485,86.34819490824783
hysets_02301900,hysets,United States of America,28.18194444,-82.0125,22.1940037558896
hysets_02301988,hysets,United States of America,28.19334443,-82.16508419,208.797753116256
hysets_02301990,hysets,United States of America,28.18555556,-82.1841667,238.80303373468976
hysets_02302280,hysets,United States of America,28.11946029,-82.1128623,137.3642514487825
hysets_02302500,hysets,United States of America,28.1397222,-82.15,243.50241045823844
hysets_02303000,hysets,United States of America,28.15029044,-82.23175318,619.9952902154985
hysets_02303100,hysets,United States of America,28.16556714,-82.265087,43.90474006281087
hysets_02303200,hysets,United States of America,28.0264089,-82.2364787,54.44420696479124
hysets_02303250,hysets,United States of America,28.00696557,-82.2448128,0.9672892461405426
hysets_02303300,hysets,United States of America,28.0680729,-82.2675895,142.5024090800986
hysets_02303330,hysets,United States of America,28.0986111,-82.31138889,986.147661160854
hysets_02303400,hysets,United States of America,28.32388889,-82.3836111,127.42986637068051
hysets_02303420,hysets,United States of America,28.1872222,-82.4022222,292.2735728183561
hysets_02304500,hysets,United States of America,28.02390784,-82.4275939,1601.8642950237568
hysets_02306647,hysets,United States of America,28.01390775,-82.5450963,41.8679392657904
hysets_02307000,hysets,United States of America,28.03696237,-82.5759304,95.46168244450018
hysets_02307673,hysets,United States of America,27.9730757,-82.7156559,15.38211232957838
hysets_02307674,hysets,United States of America,27.97550618,-82.7131558,16.083994099703155
hysets_02307731,hysets,United States of America,27.9419656,-82.7498233,4.34636479606698
hysets_02308889,hysets,United States of America,27.83919117,-82.7803798,33.85112783916828
hysets_02308931,hysets,United States of America,27.81613675,-82.6870441,4.951985639107878
hysets_02308935,hysets,United States of America,27.81419235,-82.6956554,6.565158555224857
hysets_02309445,hysets,United States of America,28.0725164,-82.7598237,2.752435099288202
hysets_02309980,hysets,United States of America,28.2216775,-82.63509859,159.49379821208467
hysets_02310000,hysets,United States of America,28.21417784,-82.6664882,178.60195718827478
hysets_02310947,hysets,United States of America,28.31195156,-82.05591468,650.532129558007
hysets_02311500,hysets,United States of America,28.3525042,-82.12591619,924.997468182111
hysets_02312200,hysets,United States of America,28.57277286,-82.155363,414.0464164456638
hysets_02312300,hysets,United States of America,28.5211073,-82.209253,1443.343311723731
hysets_02312500,hysets,United States of America,28.5927714,-82.222032,1973.206315181912
hysets_02312600,hysets,United States of America,28.74359973,-82.2200892,2511.610402721277
hysets_02312632,hysets,United States of America,28.66804887,-82.01786,33.35772853872467
hysets_02312635,hysets,United States of America,28.6963808,-82.05480599,69.80217950816926
hysets_02312640,hysets,United States of America,28.6972136,-82.1039741,99.96942704491934
hysets_02312645,hysets,United States of America,28.70443503,-82.1570313,146.4823218137959
hysets_02312700,hysets,United States of America,28.8002651,-82.1528658,940.7104279546196
hysets_02312720,hysets,United States of America,28.82331955,-82.1831448,3987.5702972998088
hysets_02312762,hysets,United States of America,28.91220435,-82.2800934,4117.238878293355
hysets_02313000,hysets,United States of America,28.98886759,-82.3495406,4496.90613109101
hysets_02313230,hysets,United States of America,29.00997485,-82.6167699,4900.687201744884
hysets_02314500,hysets,United States of America,30.68055556,-82.5605556,3043.634697079828
hysets_02315005,hysets,United States of America,30.4857755,-82.7120734,58.909227475536085
hysets_02315500,hysets,United States of America,30.3257812,-82.7381826,6142.998054980028
hysets_02315550,hysets,United States of America,30.3929988,-82.9331875,6628.489796138981
hysets_02315920,hysets,United States of America,31.63129589,-83.4179382,1114.0093828919466
hysets_02316000,hysets,United States of America,31.3843626,-83.1923758,1700.5720875592556
hysets_02317500,hysets,United States of America,30.7041006,-83.0331955,3465.186903952587
hysets_02317620,hysets,United States of America,30.59826888,-83.073195,4303.170152510835
hysets_02317748,hysets,United States of America,30.95686635,-83.2698755,1288.6900162700367
hysets_023177483,hysets,United States of America,30.9526998,-83.2684865,1290.873413709238
hysets_02317755,hysets,United States of America,30.89269959,-83.318765,1389.0188888768205
hysets_02317797,hysets,United States of America,31.48185048,-83.5840559,332.7383220801252
hysets_02318000,hysets,United States of America,31.15555556,-83.5436111,1495.670423544295
hysets_02318380,hysets,United States of America,31.0010254,-83.45821639,1993.803868961969
hysets_02318500,hysets,United States of America,30.79305556,-83.4536111,3872.8236345132977
hysets_02318700,hysets,United States of America,30.82555556,-83.5625,704.9886139448199
hysets_02319000,hysets,United States of America,30.59548716,-83.2595906,5509.857325858379
hysets_02319394,hysets,United States of America,30.41049435,-83.18013979,6170.534144735522
hysets_02319500,hysets,United States of America,30.38466196,-83.1718058,17907.973368322124
hysets_02319800,hysets,United States of America,30.2449425,-83.24958439,18498.23323108282
hysets_02320000,hysets,United States of America,30.09994513,-83.1715247,18832.424749402475
hysets_02320500,hysets,United States of America,29.955785,-82.9276278,20130.28017755585
hysets_02320700,hysets,United States of America,29.84635394,-82.2195493,236.59961032768584
hysets_02321000,hysets,United States of America,29.9982954,-82.2739992,465.94876729690327
hysets_02321500,hysets,United States of America,29.9219073,-82.4262246,1476.2885523271218
hysets_02321700,hysets,United States of America,30.05801556,-82.4192829,114.61387543479049
hysets_02321800,hysets,United States of America,30.00412606,-82.572064,423.5961053289413
hysets_02321900,hysets,United States of America,29.90746195,-82.5351166,11.471364534749965
hysets_02321975,hysets,United States of America,29.85273894,-82.6084508,2431.0372473620414
hysets_02322000,hysets,United States of America,29.8427386,-82.6309512,2437.69833050436
hysets_02322500,hysets,United States of America,29.84884769,-82.7151204,3011.38557444472
hysets_02322616,hysets,United States of America,30.15856477,-82.667068,5.088581722823005
hysets_02322800,hysets,United States of America,29.91162076,-82.8604033,3924.9210398215055
hysets_02323000,hysets,United States of America,29.79134359,-82.924293,24521.15023196054
hysets_02323500,hysets,United States of America,29.58968017,-82.9365131,25103.72542350924
hysets_02323592,hysets,United States of America,29.33940554,-83.086515,25939.223974224496
hysets_02324500,hysets,United States of America,30.06549165,-83.5579246,267.4518100846897
hysets_02325000,hysets,United States of America,30.0713236,-83.6623725,363.10530294333256
hysets_02326000,hysets,United States of America,30.17076448,-83.8237679,436.6027253841608
hysets_02326500,hysets,United States of America,30.36992847,-83.80682559,1946.520649450195
hysets_02326512,hysets,United States of America,30.23131776,-83.918772,2121.50366513255
hysets_02326828,hysets,United States of America,30.47853365,-84.23656509,9.499314927696023
hysets_02326845,hysets,United States of America,30.45547844,-84.2223976,41.65195972130096
hysets_02326900,hysets,United States of America,30.2714311,-84.1482508,1384.6196315400646
hysets_02327016,hysets,United States of America,30.4052005,-84.2926775,13.672233201901346
hysets_02327017,hysets,United States of America,30.3874227,-84.3135114,157.5007142957661
hysets_02327033,hysets,United States of America,30.18825753,-84.40823469,189.2146152296815
hysets_02327100,hysets,United States of America,30.12936856,-84.4943482,274.6514068630685
hysets_02327355,hysets,United States of America,31.0022222,-83.9391667,664.4856321999172
hysets_02327500,hysets,United States of America,30.87574687,-84.0454502,1449.660695617214
hysets_02328000,hysets,United States of America,30.86519119,-84.2626808,150.62667935144702
hysets_02328522,hysets,United States of America,30.6690846,-84.3051807,2540.5200910792164
hysets_02329104,hysets,United States of America,30.5507539,-84.3040684,6.255276408384262
hysets_02329161,hysets,United States of America,30.49992196,-84.2774002,4.255576817901923
hysets_02329180,hysets,United States of America,30.47797756,-84.2946228,3.639643196051547
hysets_02329184,hysets,United States of America,30.48381079,-84.3001787,7.628919901845364
hysets_02329186,hysets,United States of America,30.48519965,-84.3015676,8.824420329894824
hysets_02329342,hysets,United States of America,30.73555556,-84.4969444,44.22382636916629
hysets_02329500,hysets,United States of America,30.58741806,-84.4965763,613.885771988584
hysets_02329534,hysets,United States of America,30.60019458,-84.5804676,43.75708604784711
hysets_02329542,hysets,United States of America,30.59241715,-84.5635226,56.78084594726694
hysets_02329558,hysets,United States of America,30.5929732,-84.521577,1.098178209234459
hysets_02329600,hysets,United States of America,30.5124192,-84.5235206,790.6934932519413
hysets_02329700,hysets,United States of America,30.54575035,-84.6357461,24.41929630924756
hysets_02330100,hysets,United States of America,30.426585,-84.92769349,324.5749971134712
hysets_02330150,hysets,United States of America,30.17658934,-84.6679637,5420.494111304935
hysets_02330300,hysets,United States of America,30.1279782,-84.8957456,210.726783190057
hysets_02330400,hysets,United States of America,30.03881356,-84.843799,382.0060481791064
hysets_02330450,hysets,United States of America,34.7008333,-83.72888889,116.49654240826794
hysets_02331000,hysets,United States of America,34.57704154,-83.6357316,392.2058306322207
hysets_023312495,hysets,United States of America,34.6186111,-83.52888889,243.4310476105655
hysets_02331500,hysets,United States of America,34.57315307,-83.59072979,402.909450910394
hysets_02331600,hysets,United States of America,34.5407222,-83.622775,821.702208782969
hysets_02332830,hysets,United States of America,34.41537629,-83.8215698,47.2723327155767
hysets_02333500,hysets,United States of America,34.52805556,-83.9397222,390.22711558708846
hysets_02334480,hysets,United States of America,34.1325997,-84.0699108,24.22733092131361
hysets_02334578,hysets,United States of America,34.096489,-84.0796336,13.042732115676882
hysets_02334620,hysets,United States of America,34.07148875,-84.1301922,17.426854312980975
hysets_02335078,hysets,United States of America,34.016211,-84.2110306,31.68743459607801
hysets_02335350,hysets,United States of America,33.96510067,-84.2649225,22.875087978911555
hysets_02335580,hysets,United States of America,34.15593045,-84.2185305,96.97357211308668
hysets_02335790,hysets,United States of America,34.00287797,-84.394372,41.35978563119637
hysets_02335815,hysets,United States of America,33.96805556,-84.3827778,3528.932844021692
hysets_02335830,hysets,United States of America,33.94343504,-84.40465,3555.827216271237
hysets_02335910,hysets,United States of America,33.8937143,-84.4577076,48.23925764195675
hysets_02335912,hysets,United States of America,33.8923532,-84.456702,48.2392069244532
hysets_02336030,hysets,United States of America,33.9056578,-84.2249205,3.5121040467559346
hysets_02336120,hysets,United States of America,33.83149307,-84.342703,91.13209351190672
hysets_02336240,hysets,United States of America,33.80288264,-84.3407585,71.34466121424536
hysets_02336300,hysets,United States of America,33.81944444,-84.4077778,222.76289180799827
hysets_02336360,hysets,United States of America,33.86916667,-84.37888889,67.86319726649769
hysets_02336380,hysets,United States of America,33.8598261,-84.42437289,89.24245594038265
hysets_02336410,hysets,United States of America,33.83843787,-84.4393734,96.22956695261112
hysets_02336517,hysets,United States of America,33.7756617,-84.4407622,19.770353976220587
hysets_02336526,hysets,United States of America,33.79427255,-84.4743747,35.04307836178612
hysets_02336529,hysets,United States of America,33.7992725,-84.4868752,39.59257348228362
hysets_02336635,hysets,United States of America,33.8033333,-84.52138889,80.8358831869107
hysets_02336644,hysets,United States of America,33.77955088,-84.4993756,8.666074911942616
hysets_02336658,hysets,United States of America,33.73899626,-84.4790968,15.823824740636102
hysets_02336728,hysets,United States of America,33.74344087,-84.5682657,89.786914879393
hysets_02336840,hysets,United States of America,33.82732794,-84.7196579,253.4803385349897
hysets_02336968,hysets,United States of America,33.85927138,-84.6527123,114.68197816600347
hysets_02336986,hysets,United States of America,33.83621638,-84.6316006,35.23453014957779
hysets_02337000,hysets,United States of America,33.77660678,-84.6155445,624.6252748725889
hysets_02337040,hysets,United States of America,33.7209415,-84.614933,683.2570190349873
hysets_02337100,hysets,United States of America,33.6612206,-84.5110413,13.77659760642359
hysets_02337160,hysets,United States of America,33.66455397,-84.64048859,76.35921596906738
hysets_02337197,hysets,United States of America,33.70121985,-84.686601,60.3179003437325
hysets_02337320,hysets,United States of America,33.6048331,-84.7482685,71.7405069545517
hysets_02337410,hysets,United States of America,33.65380556,-84.8210278,172.23147237984952
hysets_02338280,hysets,United States of America,33.46122456,-84.9968858,68.4665374245536
hysets_02338400,hysets,United States of America,33.3112284,-85.1049422,146.5232743202953
hysets_02338523,hysets,United States of America,33.3406717,-85.2268901,43.38864454015614
hysets_02338660,hysets,United States of America,33.2353974,-84.9877161,323.1978673613654
hysets_02338840,hysets,United States of America,33.1395665,-84.975215,233.8924158937245
hysets_02339000,hysets,United States of America,33.09095625,-85.0610504,473.9941172646423
hysets_02339225,hysets,United States of America,33.1223435,-85.2491113,155.14579777125252
hysets_02339495,hysets,United States of America,32.9015159,-85.1963308,224.59426259904265
hysets_02340500,hysets,United States of America,32.74124347,-85.0688256,159.58962312537682
hysets_02341725,hysets,United States of America,32.4393099,-84.7332603,170.14612430379984
hysets_02341800,hysets,United States of America,32.41347774,-84.8199281,884.0642104647281
hysets_02341910,hysets,United States of America,32.39388889,-84.8425,165.92561082481473
hysets_02342070,hysets,United States of America,32.37431279,-84.9579857,1162.6200641122186
hysets_02342200,hysets,United States of America,32.563748,-85.2766093,17.917874964235143
hysets_02342500,hysets,United States of America,32.31681467,-85.014931,835.7000946086694
hysets_02342850,hysets,United States of America,32.15293116,-84.90576,311.39582050334246
hysets_02342933,hysets,United States of America,32.0176572,-85.2957704,290.29245901747254
hysets_02343000,hysets,United States of America,31.86321687,-85.1610435,247.7637455320626
hysets_02343200,hysets,United States of America,31.9343259,-84.8032561,184.0230587575141
hysets_02343225,hysets,United States of America,31.81849528,-84.9738155,762.7662969625172
hysets_02343260,hysets,United States of America,31.60433476,-85.0552063,19592.22481549848
hysets_02343300,hysets,United States of America,31.47350458,-85.162431,379.0683133940354
hysets_02343500,hysets,United States of America,31.2837877,-85.099374,20768.34842229669
hysets_02343700,hysets,United States of America,31.35517405,-85.1846536,36.309025567261536
hysets_02343801,hysets,United States of America,31.2593438,-85.1102076,21242.072950413924
hysets_02343940,hysets,United States of America,31.18083333,-85.0436111,168.2390049309339
hysets_02344300,hysets,United States of America,33.5167795,-84.4274259,43.445903530946985
hysets_02344325,hysets,United States of America,33.56150088,-84.4896504,26.29392758529697
hysets_02344350,hysets,United States of America,33.41555556,-84.3847222,330.6728620300796
hysets_02344396,hysets,United States of America,33.3597222,-84.3944444,412.1842332444264
hysets_02344478,hysets,United States of America,33.25694444,-84.3627778,32.83564188008769
hysets_02344500,hysets,United States of America,33.24416667,-84.4291667,697.3657815410515
hysets_02344700,hysets,United States of America,33.31916667,-84.5222222,259.2429899796947
hysets_02345000,hysets,United States of America,32.9892951,-84.5290906,2499.2187535441994
hysets_02346180,hysets,United States of America,32.8390223,-84.4240868,3152.948816553262
hysets_02346500,hysets,United States of America,32.90429826,-84.3624197,486.84110371359344
hysets_02347500,hysets,United States of America,32.72138889,-84.2325,4794.103995342569
hysets_02349000,hysets,United States of America,32.46681525,-84.266026,214.9597557729635
hysets_02349500,hysets,United States of America,32.29821336,-84.0437965,6829.027453020081
hysets_02349605,hysets,United States of America,32.29305556,-84.0436111,7579.348042096071
hysets_02349900,hysets,United States of America,32.19555556,-83.9022222,122.8250743147469
hysets_02350080,hysets,United States of America,32.03388889,-83.99638889,160.08748744155878
hysets_02350500,hysets,United States of America,31.76878404,-83.9899033,10035.448479338258
hysets_02350512,hysets,United States of America,31.725,-84.0186111,10200.365119172257
hysets_02350600,hysets,United States of America,32.0525,-84.5483333,512.293406689319
hysets_02350900,hysets,United States of America,31.76444444,-84.2533333,1366.1432243612276
hysets_02351500,hysets,United States of America,32.08305556,-84.2580556,364.1655392599828
hysets_02351890,hysets,United States of America,31.7761111,-84.1394444,944.344626855746
hysets_02352500,hysets,United States of America,31.59416667,-84.1441667,13709.309801605395
hysets_02353000,hysets,United States of America,31.30694444,-84.33888889,14924.256183445896
hysets_02353265,hysets,United States of America,31.52694444,-84.5827778,773.088459840406
hysets_02353400,hysets,United States of America,31.555,-84.6808333,470.6667989515605
hysets_02353500,hysets,United States of America,31.38277778,-84.54638889,1625.0475735389266
hysets_02354500,hysets,United States of America,31.35055556,-84.4825,825.4248593696948
hysets_02354800,hysets,United States of America,31.29388889,-84.4919444,2584.2890623377803
hysets_02355350,hysets,United States of America,31.2175,-84.4708333,2678.20223137436
hysets_02355662,hysets,United States of America,31.14055556,-84.4802778,18035.09537052494
hysets_02356980,hysets,United States of America,31.08657309,-84.7365862,273.4130819448992
hysets_02357000,hysets,United States of America,31.04027778,-84.74,1249.2077477635462
hysets_02357150,hysets,United States of America,30.90407668,-84.7490864,1521.5342131691425
hysets_02358000,hysets,United States of America,30.7010251,-84.8590871,44482.2270846285
hysets_02358789,hysets,United States of America,30.77297064,-85.2163178,1350.1747833484649
hysets_02359000,hysets,United States of America,30.53408319,-85.1651996,2195.4722782150416
hysets_02359170,hysets,United States of America,29.94937094,-85.0154686,49788.23110220078
hysets_02359350,hysets,United States of America,30.5557492,-85.434649,102.50547776078034
hysets_02359500,hysets,United States of America,30.3846406,-85.5565932,295.09730258127485
hysets_02359550,hysets,United States of America,30.31964139,-85.4554786,161.10114575032188
hysets_02360000,hysets,United States of America,31.66377696,-85.5049396,225.4581202159261
hysets_02360500,hysets,United States of America,31.37322677,-85.47715769,756.4474940730578
hysets_02361000,hysets,United States of America,31.3429492,-85.6104912,1779.8871831319912
hysets_02361500,hysets,United States of America,31.15934229,-85.7843789,3315.629342905032
hysets_02362240,hysets,United States of America,31.27239318,-85.9582737,54.751609906847314
hysets_02363000,hysets,United States of America,31.59488716,-85.7829975,1293.6813290486452
hysets_02364500,hysets,United States of America,31.11267588,-86.0993868,3067.483238749861
hysets_02364570,hysets,United States of America,31.12100846,-86.1868896,68.3902082275971
hysets_02365200,hysets,United States of America,30.94990438,-85.84299,8252.188856393934
hysets_02365470,hysets,United States of America,30.8571301,-85.7621545,386.5421766081393
hysets_02365482,hysets,United States of America,30.82713103,-85.8090998,435.3289533116726
hysets_02365500,hysets,United States of America,30.77574389,-85.827711,9081.211360758758
hysets_02365769,hysets,United States of America,30.6246363,-85.9424358,212.3977098673276
hysets_02365800,hysets,United States of America,30.5385274,-85.9204909,67.5017413705645
hysets_02366000,hysets,United States of America,30.62685899,-85.7121531,1017.1029414789932
hysets_02366500,hysets,United States of America,30.4510296,-85.89826819,11375.494751111091
hysets_02366900,hysets,United States of America,30.53019486,-86.0874394,28.874189169689533
hysets_02366996,hysets,United States of America,30.66908,-86.1866092,100.96542808550282
hysets_02367000,hysets,United States of America,30.61685928,-86.1638306,170.52042369310226
hysets_02367006,hysets,United States of America,30.5563056,-86.1791086,217.27570785501567
hysets_02367240,hysets,United States of America,30.5732502,-86.3668914,111.96854211373974
hysets_02367242,hysets,United States of America,30.609638,-86.4252265,10.716775257250278
hysets_02367250,hysets,United States of America,30.5354738,-86.3818917,176.93579932051597
hysets_02367305,hysets,United States of America,30.5621399,-86.53606249,57.34713042116021
hysets_02367307,hysets,United States of America,30.5543624,-86.5318957,78.22332573301472
hysets_02367310,hysets,United States of America,30.5574179,-86.5193954,73.10180510675356
hysets_02367355,hysets,United States of America,30.54325177,-86.5207843,159.3613263291496
hysets_02367390,hysets,United States of America,30.5088079,-86.6702322,56.86191544254285
hysets_02367500,hysets,United States of America,31.2707251,-86.3135636,296.33571135010425
hysets_02367800,hysets,United States of America,31.01018008,-86.537174,1195.6537121403032
hysets_02367900,hysets,United States of America,30.92518288,-86.5593967,1359.5096381415008
hysets_02368300,hysets,United States of America,30.72796734,-86.6596768,20.313555015167783
hysets_02368500,hysets,United States of America,30.7960205,-86.3068906,317.28646525952234
hysets_02368800,hysets,United States of America,30.8340746,-86.4285603,239.44335688486947
hysets_02368990,hysets,United States of America,30.7015791,-86.491062,161.1952831971622
hysets_02369000,hysets,United States of America,30.69741268,-86.570786,1209.4124596815698
hysets_02369600,hysets,United States of America,30.569639,-86.9235732,3489.4604982194105
hysets_02369800,hysets,United States of America,31.02767985,-86.7099567,227.2536706222033
hysets_02370000,hysets,United States of America,30.8335197,-86.7346786,534.8736364133376
hysets_02370200,hysets,United States of America,30.8640745,-86.9055174,89.00128562846443
hysets_02370300,hysets,United States of America,30.88351869,-87.1083019,108.70947873118676
hysets_02370500,hysets,United States of America,30.70852375,-86.972186,619.2567044598513
hysets_02370700,hysets,United States of America,30.6807469,-87.1319134,167.6336329759787
hysets_02370750,hysets,United States of America,30.67574706,-87.1380247,7.248892162638527
hysets_02371000,hysets,United States of America,31.8445999,-85.99467429,631.3259762930996
hysets_02371200,hysets,United States of America,31.81404388,-86.1207899,23.18568503255505
hysets_02371470,hysets,United States of America,31.5948829,-86.22078879,11.213263380037125
hysets_02371500,hysets,United States of America,31.57349458,-86.2516226,1258.9858406671942
hysets_02372000,hysets,United States of America,31.72432298,-86.2782944,660.6080250728746
hysets_02372250,hysets,United States of America,31.59627177,-86.40551809,1145.921240421847
hysets_02372422,hysets,United States of America,31.3612799,-86.5196826,3265.0818547157846
hysets_02372430,hysets,United States of America,31.34822474,-86.5294047,3276.971417292444
hysets_02372500,hysets,United States of America,31.25544969,-86.6002372,3449.5413411334425
hysets_02373000,hysets,United States of America,31.4537758,-86.7869139,1214.6092870767138
hysets_02373500,hysets,United States of America,31.47683085,-86.6583002,797.83495200622
hysets_02373800,hysets,United States of America,31.26183739,-86.7632969,2633.739180353908
hysets_02374000,hysets,United States of America,31.16378587,-86.7999624,6431.794413471819
hysets_02374250,hysets,United States of America,31.06712374,-87.0616352,6863.164858850381
hysets_02374500,hysets,United States of America,31.41850006,-86.9866403,456.4103643800252
hysets_02374660,hysets,United States of America,31.1918415,-87.0263588,852.3208542161827
hysets_02374700,hysets,United States of America,31.10101137,-87.06885829,1127.0595542469764
hysets_02374745,hysets,United States of America,31.1298991,-87.0871928,472.5993814408752
hysets_02374950,hysets,United States of America,31.12962115,-87.3705353,504.01484561482977
hysets_02375000,hysets,United States of America,31.01073709,-87.2627518,860.0008299597288
hysets_02375500,hysets,United States of America,30.96518304,-87.2341395,9943.207219200674
hysets_02376000,hysets,United States of America,30.7987991,-87.3680333,195.61851148192403
hysets_02376033,hysets,United States of America,30.6701917,-87.2669179,10772.38730674838
hysets_02376115,hysets,United States of America,30.49825159,-87.3358086,72.63498971755153
hysets_02376293,hysets,United States of America,30.97851588,-87.5280384,70.93129670929531
hysets_02376300,hysets,United States of America,30.88935179,-87.5399837,134.18518490085296
hysets_02376500,hysets,United States of America,30.69046866,-87.440258,1015.5351310078166
hysets_02376700,hysets,United States of America,30.6371368,-87.386089,59.200557873200445
hysets_02377500,hysets,United States of America,30.66408006,-87.63887559,238.22193934196648
hysets_02377570,hysets,United States of America,30.6057484,-87.5472057,495.90563047673646
hysets_02377960,hysets,United States of America,30.51158404,-87.5816504,147.66176341431716
hysets_02378170,hysets,United States of America,30.3882541,-87.652763,13.551645342022184
hysets_02378300,hysets,United States of America,30.40658669,-87.7369323,44.100192762543415
